seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,ghazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,nbumps6,nbumps7,nbumps89,energy,maxenergy,class
a,a,W,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(1.8-2.7]\'','\'(1.6-2.4]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,b,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,b,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,b,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,b,W,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,b,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(38.1-172.2]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(38.1-172.2]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(1.8-2.7]\'','\'(1.6-2.4]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,b,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(38.1-172.2]\'','\'(-2.6-90.8]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,b,W,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,b,W,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,b,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(38.1-172.2]\'','\'(-2.6-90.8]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,b,W,'\'(259655-519210]\'','\'(453.6-905.2]\'','\'(38.1-172.2]\'','\'(-2.6-90.8]\'',a,'\'(0.9-1.8]\'','\'(0.8-1.6]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,b,W,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(38.1-172.2]\'','\'(-2.6-90.8]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(778765-1038320]\'','\'(905.2-1356.8]\'','\'(38.1-172.2]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(519210-778765]\'','\'(1808.4-2260]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(0.9-1.8]\'','\'(0.8-1.6]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(1356.8-1808.4]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(519210-778765]\'','\'(1356.8-1808.4]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(259655-519210]\'','\'(453.6-905.2]\'','\'(38.1-172.2]\'','\'(-2.6-90.8]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(519210-778765]\'','\'(1356.8-1808.4]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(259655-519210]\'','\'(453.6-905.2]\'','\'(38.1-172.2]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(453.6-905.2]\'','\'(-inf-38.1]\'','\'(-2.6-90.8]\'',a,'\'(1.8-2.7]\'','\'(-inf-0.8]\'','\'(1.4-2.1]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(2.7-3.6]\'','\'(0.8-1.6]\'','\'(1.4-2.1]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(905.2-1356.8]\'','\'(38.1-172.2]\'','\'(-2.6-90.8]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(1.8-2.7]\'','\'(-inf-0.8]\'','\'(1.4-2.1]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(-inf-0.9]\'','\'(-inf-0.8]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,W,'\'(259655-519210]\'','\'(905.2-1356.8]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(0.8-1.6]\'','\'(-inf-0.7]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
a,a,N,'\'(-inf-259655]\'','\'(-inf-453.6]\'','\'(-inf-38.1]\'','\'(-inf--2.6]\'',a,'\'(0.9-1.8]\'','\'(-inf-0.8]\'','\'(0.7-1.4]\'','\'(-inf-0.3]\'','\'(-inf-0.1]\'','\'All\'','\'All\'','\'All\'','\'(-inf-40200]\'','\'(-inf-40000]\'',0
